mod_type	logFC after training	SE training	P-value training	I2	Gene
prop_males	0.0498082888852826	0.0237890993332423	0.0362827727717994	16.4688444919841	SURF2
base_model	-0.00870174960935487	0.0123972860178252	0.482736772192161	88.1853073805303	STKLD1
base_model	0.00210765662263166	0.00991830810508972	0.831715707566243	47.4430885756074	ADAMTS13
base_model	0.0481111965720268	0.0125467429922533	0.000125790987751452	23.669722147872	ADAMTSL2
base_model	2.0575413422228e-05	0.00152582457179099	0.989241025815233	3.39001370699398	DBH
base_model	-0.0363330669701434	0.0162097095641119	0.0249976854996158	73.4002942578505	BRD3OS
base_model	-0.019753086556648	0.0116295494763267	0.0894086205185596	73.7646559328562	WDR5
base_model	-0.0505646859601594	0.0143584084329236	0.000428937910789877	41.0255161150322	RXRA
base_model	0.265085107678782	0.0880615253303883	0.00261053224547634	NA	COL5A1
training	0.000319583693764517	0.0203705408216956	0.987482883364937	55.3092918892204	OLFM1
base_model	-0.0131794875551842	0.0112663783455352	0.242078670979111	43.2593470370967	PPP1R26
base_model	-0.0198602595081438	0.0120231343330353	0.098567760705413	44.2728513658724	MRPS2
prop_males	0.267939040540174	0.125803780379737	0.0331867177772973	96.3398033227707	KCNT1
base_model	0.0073249547775291	0.00190445531128186	0.000119953894241975	3.98494038710847	GPSM1
base_model	0.00240664212666033	0.0137901700754993	0.861457860166409	62.3986598487625	PMPCA
base_model	0.083389822458741	0.0266039303072626	0.00172151600695033	NA	EGFL7
base_model	0.0683034594387254	0.0142896051895423	1.75347272165264e-06	NA	DIPK1B
base_model	0.0841994526651366	0.0211134239352554	6.66443948270365e-05	NA	TMEM141
base_model	-0.0438650471036762	0.0145645848774703	0.00259737102708831	43.3762591411725	RABL6
training	0.0665818355299366	0.0194961775624529	0.000637533219835615	54.8824121911331	AJM1
base_model	0.00283004580899446	0.0131730613251326	0.829895302233447	32.6902223374232	PHPT1
base_model	0.0563033679644786	0.0261737931763782	0.0314655294397315	90.6619715087542	MAMDC4
base_model	-0.00881390653033023	0.00442742858791002	0.0465083025340612	29.1924620690366	TRAF2
time	0.0159709021516743	0.0178273536503162	0.370324869919858	20.3750347481893	C8G
time;avg_age	-0.365522258749581	0.149164396577385	0.0142671498434508	71.3511133026273	PTGDS
base_model	-0.00295548283326983	0.0100908702649423	0.769608668715209	36.1137998655563	LCNL1
training	0.0776929990006299	0.0214590755302937	0.000294012217527595	8.50970008839888	PAXX
prop_males	-0.0768110130951932	0.0364652462478878	0.0351681494762838	54.1825520608238	UAP1L1
base_model	-0.00218720360850745	0.00993662965520151	0.825781407069339	40.742755241481	MAN1B1
base_model	-0.00112197389649746	0.00136684214481122	0.411731079938566	0.385946218951578	GRIN1
base_model	-0.0328267598846651	0.0119471285093257	0.00600204876038363	36.5842528627443	SSNA1
base_model	0.00742883777921126	0.00430858738233396	0.0846729414453111	0	NDOR1
base_model	-0.00233890564917749	0.00183375692230986	0.202142220854736	5.63918412715979	SLC34A3
base_model	-0.0866070667469824	0.0248859908936866	0.000501126694682401	70.1985042990839	TUBB4B
base_model	-0.016934017317478	0.00957151086804549	0.076858756269403	52.5893619011961	NELFB
base_model	0.0171242613841195	0.0156993483825976	0.275377376156856	NA	TOR4A
base_model	-0.0220336833569235	0.0134375953356174	0.101066656655657	41.99877526132	NOXA1
base_model	0.108295599907189	0.0451324750151926	0.0164172551648295	NA	MRPL41
base_model	0.0167214704306354	0.0114083458709221	0.142723873218188	45.2244703786944	ARRDC1
base_model	-0.0105030223650948	0.00195499154219798	7.76898304935452e-08	7.77785745681967	EHMT1
base_model	-2.70581927308174e-05	0.00196113164005662	0.988991749033285	0.0964469468012313	PUM3
prop_males	0.0203626780411023	0.00776356439190549	0.00871972191797176	0.600928697032934	RFX3
base_model	-0.000538578529530531	0.00127422909764957	0.672535979675889	0	GLIS3
base_model	-0.000538256546828169	0.00137342929756915	0.695126935432416	0	SPATA6L
base_model	0.0458729202140559	0.0235076549081288	0.0510090647045701	76.7493851379418	AK3
base_model	-0.00057188957499252	0.00135532642460992	0.673056348498	0	INSL6
base_model	0.000659134077649927	0.00787105308422307	0.933261931909131	66.0233201051335	PLGRKT
base_model	0.0246045394604358	0.0237883430227633	0.300990902145235	NA	ERMP1
base_model	-0.0043584424438879	0.010827280655648	0.687284693333737	67.3523519498542	KIAA2026
base_model	-0.0290649611330928	0.0158285693993159	0.0663230204159645	58.5251978831281	RANBP6
base_model	-0.0733396653119878	0.029180343605481	0.0119599351708964	NA	GLDC
base_model	0.0382404730242761	0.0173688965706277	0.0276890566580204	70.6692907279217	DMAC1
base_model	-0.00959166953418078	0.0134304898963674	0.475121302572269	91.6795881833833	PTPRD
base_model	0.010034865079483	0.00702853008212611	0.15336869362363	16.6156777978001	MPDZ
prop_males	0.0859433637825385	0.0206979177343678	3.29192088480756e-05	0.45342100086138	NFIB
base_model	-0.0126353381882821	0.00619276169899142	0.0413164929684892	47.5139197052709	ZDHHC21
base_model	-0.00287773696606435	0.00153973640306596	0.0616255586973243	3.70924370882918	TTC39B
base_model	-0.000550005888458518	0.00151798470675708	0.71710815462374	3.00836718650072	BNC2
base_model	0.0270961604533776	0.026856602253732	0.313013050705971	81.8406252001296	PLIN2
base_model	-0.00751187210360895	0.00966804132959515	0.437170731784927	29.4693566395907	RPS6
base_model	0.00608246896363887	0.0127636654329247	0.633685708629016	97.387078287957	MLLT3
base_model	0.0193352251980124	0.00525656067117761	0.000234790531228528	26.401400483676	HACD4
base_model	0.0332017154220802	0.0145791936070301	0.0227661975023709	63.9349292827239	KLHL9
base_model	-0.0018320782579952	0.00402602311630014	0.649066756786725	70.5781329733629	CDKN2A
avg_age	0.197953386596641	0.0596799323525936	0.000910166268629726	32.0306282066025	CDKN2B
base_model	0.0100203364049843	0.0189425765915473	0.596815946040507	78.497023945997	TUSC1
base_model	0.00464095180682188	0.0298768005440868	0.876556195581337	NA	CAAP1
base_model	-0.0256477097528499	0.00847849222946566	0.00248606876082	42.2975678119055	PLAA
base_model	-5.70084927008316e-05	0.00138478755792007	0.967162218494176	0	LRRC19
base_model	-0.0535537410487294	0.0286793523717079	0.0618558786410266	99.2878919566195	MOB3B
base_model	-0.0497527766912162	0.0206413710350775	0.0159375449957786	NA	C9orf72
base_model	0.00221291994891275	0.0153958861547128	0.885710129542893	87.7467658017577	DDX58
base_model	-0.012487317911027	0.00545583828725114	0.0220910262089743	0.101948091954354	TOPORS
avg_age	0.21019695337809	0.0583648860240438	0.000316473684594421	52.1238116024434	NDUFB6
base_model	-0.00920801125311779	0.00525907580848506	0.0799665628218836	11.9177284900463	TAF1L
base_model	0.000529141841122763	0.00482071495085928	0.91259639667872	42.259789608566	APTX
base_model	-0.0249969201336573	0.0122190658527521	0.040782857461578	63.7486277298404	SMU1
base_model	0.0247004128431721	0.0155441002410663	0.112048228265794	88.4569097292038	B4GALT1
base_model	0.0352776920548614	0.0143799440734667	0.0141569328953304	62.6095779158061	BAG1
base_model	0.0382009231868507	0.00977955644792398	9.37581339507734e-05	22.5242064117848	AQP3
base_model	-0.0263715754185494	0.00831343822585605	0.00151308414440657	27.5792861982338	NOL6
base_model	0.0136492520859809	0.00826497188474967	0.0986451358024185	9.19144890093393	SUGT1P1
base_model	0.033382900764227	0.0109698199451743	0.00234108993530489	51.2117341800911	PTENP1
prop_males	0.0454633349822283	0.0391187266404514	0.245158897158072	72.7952638169924	UBAP2
base_model	-0.0189951310372679	0.00606285629821711	0.00173009777373461	6.03792407517511	DCAF12
base_model	-0.0017726060631358	0.00194392321717046	0.361836939285799	19.3090037283379	KIF24
prop_males	0.085593354348511	0.0459393898998814	0.062436940015222	41.8615355614084	MYORG
base_model	0.0200378087512846	0.0256555129727878	0.434782937256814	NA	C9orf24
base_model	-0.005634157520066	0.0141648640691254	0.69081016580914	77.7307426915901	FAM219A
base_model	-0.00100028420589193	0.00679244638754317	0.882923485987209	9.34345366259151	ENHO
base_model	-0.0475863444934293	0.0439872151388217	0.279331553877396	NA	CNTFR
base_model	0.0401750232491256	0.0154248916278901	0.00919928778533456	57.3649844290969	RPP25L
base_model	-0.0418707513588236	0.0100770781086067	3.25218115022682e-05	58.0400203026952	DCTN3
base_model	0.00193793780689643	0.00497415794157926	0.696831478948247	6.8398566467817	SIGMAR1
base_model	-0.00340205657621521	0.00945507431048308	0.718987145095385	37.647168666632	CCL19
base_model	0.0603332876472119	0.0265906725086074	0.0232704946224208	29.3386942912108	CCL21
base_model	-0.0640714520461773	0.0171512662804583	0.000187216869630489	74.8593748241585	VCP
base_model	0.00780142258871805	0.0140535582412446	0.578812031928094	NA	FANCG
base_model	0.0182230938367328	0.00727161689407147	0.0122085584575173	47.0626715364647	PIGO
base_model	-0.00765942344727138	0.0158645060520033	0.629235963724256	62.1648125965137	STOML2
base_model	0.0490282053195052	0.0100600702278575	1.09613265219627e-06	22.0213961561796	FAM214B
base_model	-0.0188395895754765	0.00749126660612334	0.0119075023251687	48.1087411708549	CD72
base_model	-0.0160897524132518	0.0122417369757131	0.188733245356335	NA	ARHGEF39
base_model	-0.0677064430650817	0.0180059958449005	0.000169766354802066	NA	TPM2
base_model	0.0285238653185111	0.0131735308585556	0.0303692561644883	61.3457252937489	TLN1
base_model	-0.00809866535326439	0.0231067291334218	0.725971387904011	NA	GBA2
training	0.0654270202006649	0.0259221219272066	0.0116033219677177	71.4099938474912	HINT2
base_model	-0.0144237454161762	0.022101062879297	0.513996919081261	94.3384317730572	GNE
base_model	-0.0186959177805424	0.00402377771133478	3.37844049031104e-06	17.5043951327923	RNF38
base_model	-0.00772267713149537	0.0172156428213787	0.653731140411801	77.248055439639	TOMM5
base_model	0.00934874614918891	0.0151757608942671	0.537873756090583	NA	FBXO10
prop_males	0.0916664030920421	0.0241098428709638	0.000143513969475533	18.0646522177094	EXOSC3
time	0.0419205527586581	0.0111122027737216	0.000161633507214797	4.65034445959304	SHB
base_model	0.000127763376879893	0.0014365268370142	0.929130324366495	1.81854215511561	LINC03025
base_model	0.00701896918487525	0.00620967577310912	0.258338122609435	0.20610832295514	TMEM252
base_model	-0.00184104953534501	0.00308787760651201	0.551029315792664	1.06769465442071	PRKACG
time	-0.0267285145064885	0.00894253955422985	0.0027996755772439	7.8587108836407	APBA1
base_model	-0.0278406477013851	0.00627790149978223	9.21980055970661e-06	0.226179049880051	PTAR1
base_model	-0.0498592763268735	0.0265267643955963	0.0601648243521827	82.9187918664117	KLF9
base_model	0.0270614883144718	0.0304524273135182	0.374192291213654	NA	CEMIP2
base_model	-0.0134777777343604	0.00393390345764115	0.000612411703250215	0.715829788296295	ABHD17B
base_model	-0.025371124766202	0.0611224521584287	0.678078341903103	NA	ZFAND5
time	-0.0935326581052204	0.0183745670053021	3.57435933661366e-07	12.7561760462219	ALDH1A1
base_model	0.000144970303152821	0.001396821269468	0.917339284294792	1.36432220385808	TRPM6
base_model	-0.0166760867931446	0.00840706303957697	0.0473026183788843	0.13804921707872	C9orf40
base_model	-0.021127015916829	0.00906465151371205	0.0197689942303417	23.6631565800562	NMRK1
base_model	0.0114022851297716	0.00921625988427131	0.216015725003444	35.9053005356176	RFK
base_model	0.00485538721529092	0.00256459675641888	0.0583264758231607	0.648861140310457	PRUNE2
base_model	0.000286946264707974	0.0013717217795606	0.834302316876694	0	GNA14
base_model	0.0571220790399436	0.0235358084366799	0.015223057809151	NA	GNAQ
prop_males	0.232130848009373	0.108081015714918	0.0317337338704915	NA	TLE1
base_model	-8.38507923907064e-05	0.00139340136588888	0.952014619041779	0.632213023765058	RASEF
base_model	0.0239065452994629	0.0118641287688636	0.0439017715650929	81.1291899667788	FRMD3
base_model	-0.0418803042857477	0.0096688420401911	1.48116779445899e-05	46.0251164091037	UBQLN1
training	-0.0546435550775377	0.0133096608761771	4.03343944843647e-05	42.9065485512843	GKAP1
base_model	-0.0110218400237979	0.00831140581704776	0.184803198290295	30.0338568804076	C9orf64
base_model	-0.0357251862573002	0.00624580885572328	1.06608443568546e-08	0	HNRNPK
base_model	-0.000329336172292504	0.00142051695419071	0.816660362228837	0.641798153673596	SLC28A3
base_model	-0.0306432171585122	0.0163917187810307	0.061562621220418	83.6877559682691	AGTPBP1
base_model	0.0450947976507886	0.0163291962638469	0.00575179364893164	NA	GOLM1
base_model	-0.0129347855173041	0.00571754743160725	0.0236791124052499	23.9291628663255	TUT7
base_model	0.0217614905668643	0.0193362960159125	0.260410304700416	52.3653012110332	GAS1
base_model	0.00680887148230418	0.00563356753588241	0.226806884583414	24.4573065182527	CDK20
base_model	0.000278504533789068	0.00140079331384781	0.842404216726847	0.745959065733461	SHC3
avg_age	-0.191367489832829	0.0500005237716495	0.000129551470264783	46.5964867173015	SEMA4D
base_model	0.0153220371146453	0.00333720805021854	4.40548161212841e-06	1.18764803474799	AUH
base_model	-0.00738287410838626	0.138546916071236	0.957502521483954	NA	NFIL3
base_model	0.00696936055301652	0.00877918220431444	0.427282312274635	55.5939662497358	IARS1
base_model	-0.0219809741992851	0.0175469944555327	0.210317930138983	NA	NOL8
base_model	0.35035641210305	0.101830851508519	0.000580485217775866	NA	OGN
base_model	0.0343084693817844	0.0079515447706952	1.59825323323105e-05	29.3038085400309	OMD
base_model	0.356045305660905	0.092912682123351	0.000127084006354469	NA	ASPN
base_model	0.145337201073349	0.0339588862977697	1.87062337774574e-05	NA	ECM2
base_model	0.00667931380548889	0.0061508909880204	0.277518828592758	NA	IPPK
base_model	-0.0714232005407832	0.0105745850826434	1.43593862218711e-11	41.8797376366571	BICD2
base_model	-0.00453176407275784	0.00252670791967401	0.0728858398360762	3.66338555943601	ZNF484
base_model	-0.0222610962562213	0.0172773567590922	0.197587632748264	45.6903326638986	NINJ1
base_model	0.0311398179304869	0.0404305995126641	0.441178767375506	75.772037063279	FBP2
base_model	-7.77826923255972e-05	0.00168581442203629	0.963199035742912	7.7120212234257	FBP1
prop_males	0.0946914593981807	0.0249549843444386	0.000147946745956275	55.3461529870898	PTCH1
base_model	-0.00244961128621044	0.00272615044935528	0.368886772034896	27.1114037379809	ERCC6L2-AS1
base_model	0.0061858451657819	0.00206174854532877	0.00269721973887254	19.1782621156477	SLC35D2
base_model	0.00250595508661319	0.00315318783811021	0.426766496654062	2.12613979184272	ZNF367
base_model	-0.0137555086749919	0.0326718931159655	0.673740740498003	NA	PRXL2C
prop_males	0.0566473011438819	0.0202401619046176	0.00512996778149077	0	ZNF510
base_model	-0.00129574833115737	0.00181669121848647	0.475693346414843	11.3187488121396	ZNF782
base_model	-0.0081588164905871	0.0050146890338827	0.10374059478102	NA	CTSV
prop_males	0.0606061891649504	0.0402551997145917	0.132182902987307	80.816869297843	TSTD2
prop_males	0.0424547460729851	0.0342411804483312	0.215022037574499	33.4704317942877	XPA
base_model	-0.0231484425135868	0.00768826969033452	0.00260493442665845	50.109424084691	TRMO
base_model	-0.00174535653799684	0.00143124051642689	0.222665414203982	2.46788465017438	HEMGN
base_model	0.00589638451177488	0.00302910906283759	0.0515858453734302	48.4218930421113	TRIM14
base_model	0.000989849144022263	0.0014441292793347	0.493072788028664	2.19742627031897	GABBR2
base_model	-0.00821750376311911	0.00202786345285858	5.07173554238057e-05	5.5435318189809	ANKS6
base_model	-0.000757650941052683	0.00745710606824901	0.919073225215731	16.0678247720847	ALG2
base_model	-0.000573212932924209	0.00220698430452164	0.795074531802629	0	ERP44
base_model	-0.0239684883142293	0.0141715152988023	0.0907767655631679	NA	TEX10
base_model	0.00412884357087643	0.00542421179676704	0.446544934233057	0.174590365700099	BAAT
base_model	-0.0141157279334283	0.0186408893784538	0.448902848955011	61.8484962627988	MRPL50
base_model	-0.0111588945570289	0.0112885048713906	0.322898837012281	56.1953793930184	PGAP4
base_model	0.0889149587206414	0.033928173899502	0.00877540443669072	93.5338699810582	ABCA1
base_model	-0.140044945369901	0.0477487649888408	0.0033575331431548	NA	KLF4
base_model	0.0100818264529662	0.00597787692594498	0.0916951241370634	24.1059486368524	ELP1
base_model	-0.0111778545616936	0.00965413459329368	0.246933083900814	46.8389865629836	CTNNAL1
prop_males	0.0670469690884172	0.0445973982656872	0.132740315388691	61.0139545318379	TMEM245
base_model	-0.000706693626263322	0.00160050442623065	0.658818988958935	5.38257763357537	FRRS1L
base_model	-0.00367126126281968	0.00936070705166691	0.694911078931375	95.221097567748	EPB41L4B
base_model	-0.00243378506775354	0.0238177349095632	0.918610839246496	70.1348098949956	PTPN3
base_model	0.10318554406565	0.0305099202731464	0.000719516132730995	NA	SVEP1
base_model	0.00247380290708006	0.00146444697062422	0.091173380130599	1.56179670802411	LPAR1
base_model	-0.00215135402162164	0.00557406178536705	0.69952773681043	9.85733423249042	OR2K2
base_model	-0.0959497484268911	0.0221512792066757	1.48051928982405e-05	85.1972965594433	ECPAS
base_model	0.0637843827332455	0.00768700671091097	1.06157098456749e-16	31.3322429961702	PTGR1
time	0.0174943090239772	0.00672778978943739	0.00931407921384992	0.563777647752242	SHOC1
base_model	0.0409954849252935	0.0219060453608257	0.0612864241035651	NA	SUSD1
base_model	0.052173241264091	0.0163003968371165	0.00137077812975853	NA	PTBP3
base_model	-0.00497046601848924	0.00492277235607137	0.312644613974583	0.640574019297003	INIP
prop_males	0.0764881097834865	0.0279180996221849	0.00614893083283291	2.90559100391716	ZFP37
base_model	0.00808073825391209	0.00578260369915002	0.162286674632737	24.4396416841305	WDR31
base_model	-0.00636892150997069	1.13632517087273e-06	0	NA	HDHD3
base_model	-0.0420317060309696	0.0101435290650281	3.41751951045327e-05	21.9694582956145	POLE3
base_model	0.00547946168015078	0.00538139669630527	0.308572009872559	41.7385678082991	AKNA
base_model	0.00272559827565577	0.00175394179600152	0.120188126064097	7.09489229317025	TNFSF15
base_model	0.0222360674306783	0.0112051126178167	0.0472048847262546	67.4288696784106	TNC
base_model	-0.00095199913230145	0.00158488616591321	0.548057467661922	5.09316363640061	ASTN2
prop_males	0.0185158238655857	0.0231927189745521	0.424669494463615	41.051494824057	CDK5RAP2
base_model	-0.0115388253362725	0.00317111415355122	0.000273986828739593	0.826214794018077	MEGF9
base_model	0.0139411637455096	0.00630614562658686	0.0270547768385407	26.4140212688957	FBXW2
base_model	-0.000102103257403084	0.00739269676538824	0.988980472845463	38.5045015553775	PHF19
base_model	-5.10009899203734e-05	0.00146676945019305	0.972262372816089	1.73568667378934	C5
base_model	-0.0113515200253914	0.00856905264504038	0.18526695647642	45.8377094864918	RAB14
base_model	0.115345350083566	0.0251333219241131	4.44650480235303e-06	NA	STOM
base_model	0.0618976498117102	0.0242885069168524	0.0108207849567634	NA	GGTA1
base_model	0.116515479682764	0.0318636312747418	0.00025549124394602	85.1791702761954	NDUFA8
base_model	0.039754954504642	0.0110229776057417	0.000310291336500154	NA	LHX6
base_model	-0.0227110034134997	0.0106859496840647	0.0335603822573192	39.9661697422904	RBM18
prop_males	0.0864158321153712	0.0216356161050828	6.49275618494711e-05	0.33743178085211	RC3H2
base_model	-0.0408079396725953	0.0141705880099751	0.00397973799160601	43.7408134540023	ZBTB6
training	0.00266739167832744	0.0285996262495259	0.925691716378338	74.4904730540912	MIR600HG
base_model	-0.00397240245955896	0.00184776790598084	0.0315679969644576	10.4978759602946	STRBP
base_model	0.0157011501823315	0.0116703876316133	0.178501331718547	NA	DENND1A
base_model	-0.0561983603163933	0.0140843220523372	6.60354227946546e-05	64.5807065991147	RPL35
base_model	-0.0171419492503508	0.00391778916613895	1.21202265870239e-05	0.584143088587178	GOLGA1
prop_males	0.0466450902553157	0.0127763995798472	0.000261344243348914	5.65145096612043	SCAI
base_model	-0.0586129024413808	0.0197845289034482	0.00305089912770589	80.0304996663694	PPP6C
training	0.0478727802818145	0.0298157018146372	0.108356741618625	76.7332813049631	HSPA5
base_model	-0.00216356169503798	0.00685978523051504	0.752459578921635	52.2261571928705	MAPKAP1
training	0.0608548066386549	0.0696828942247027	0.382493832013854	80.4820845367145	ANGPTL2
prop_males	-0.107808872038866	0.0454254861377567	0.0176293434409789	52.8490034676015	SNORA65
base_model	0.0733469996849166	0.014259034317263	2.69097527260111e-07	NA	NIBAN2
base_model	0.00362798865157386	0.00673801572919035	0.590276240717363	46.4895785587484	PTRH1
base_model	0.0396948302661469	0.0279060555605446	0.154897096334884	NA	SH2D3C
base_model	0.0951436371782234	0.0184309124220373	2.44093967369581e-07	59.2589838253936	ENG
base_model	0.0573475021967293	0.0357231291974284	0.108420638834908	NA	AK1
base_model	-0.0783028145050396	0.017679235119675	9.46342336685642e-06	NA	ST6GALNAC6
base_model	0.0204191767626988	0.00790146146072472	0.00975972947538669	0.280284647781029	ST6GALNAC4
base_model	0.000557521545560644	0.00171645788079113	0.745325377787513	4.8519011650862	PIP5KL1
base_model	0.00393551452566192	0.00597247868141613	0.509933285259366	58.3522107918453	FAM102A
base_model	-0.0114647268188902	0.00611908393329567	0.0609853264536525	2.12083458093434	NAIF1
base_model	0.0584332178355242	0.0179537829768717	0.00113533566510784	NA	PTGES2
avg_age	-0.179633923940302	0.0401318706388341	7.60219240070877e-06	62.5583362683056	CIZ1
base_model	-0.00634024611986368	0.00990144259418704	0.521954445264923	38.6233453072963	GOLGA2
avg_age	0.199259557649574	0.0392446523730739	3.8269840683897e-07	42.7275815502906	TRUB2
base_model	0.0108742266466873	0.0052272695891351	0.0374991169507912	0.371271612208723	DYNC2I2
base_model	0.00322380376284208	0.0105717331767472	0.760407567205227	0.055945080801525	ZDHHC12
base_model	-0.0136015503942363	0.00842659817810718	0.106501149296944	21.419084958719	ZER1
base_model	0.000227505805165713	0.0252960356912068	0.992824135586851	84.8149049582774	SPOUT1
base_model	-0.0175432963928515	0.00677035771263767	0.00956441277891816	48.8708124774113	KYAT1
base_model	0.0331023967107533	0.0186247505173252	0.0755133524230472	70.4071124654224	DOLK
base_model	-0.0572872938072959	0.00867678483084747	4.04651815608333e-11	9.91320689181275	SH3GLB2
base_model	0.0236364897130081	0.0189047967687364	0.211193410614442	63.4714201629498	CRAT
base_model	0.0143589402866874	0.0134718492902307	0.286492470545497	65.9290498149557	IER5L
base_model	-0.00123811037439387	0.00159635055189377	0.43799227220973	5.02294567452235	C9orf50
base_model	0.0118631718333305	0.0158288918081286	0.453578073777812	77.0625064623844	ASB6
base_model	-0.00266623963340272	0.00355640760949007	0.453435263801969	34.1829038832888	PTGES
base_model	-0.0262988404579714	0.0071167706283874	0.000219598405376027	22.8361761145873	TOR1A
time	-0.0299647331039308	0.0114963319488093	0.0091483421819074	9.43559693275233	C9orf78
training	-0.0201440681848574	0.0162190842768364	0.214237346572002	85.2870462702108	FNBP1
base_model	0.000468166106184056	0.00153902457394323	0.760978083569584	3.45687437758217	FIBCD1
base_model	-0.0983495343646515	0.0206457126391411	1.90095436078249e-06	45.5336587501318	FAM78A
base_model	-0.0563761888379551	0.016581830215703	0.000674160877664923	NA	UCK1
base_model	-0.0399689320089993	0.013206470578471	0.00247430781043805	65.3344047533	RAPGEF1
prop_males	0.0654427711964161	0.0275583416471014	0.0175632576266919	NA	SETX
base_model	-0.0161640720532035	0.00855590693305118	0.0588610791684992	53.4949859527277	TTF1
base_model	-0.00616457882619758	0.00859291888143064	0.4731259685509	NA	DDX31
base_model	0.000658326576575117	0.00139663560753125	0.637379372688585	0	AK8
base_model	-0.0172392151959347	0.0129187798660518	0.182062776399016	76.3017341303892	TSC1
avg_age	-0.107734769413901	0.0402361152184102	0.0074159706179551	69.4419488680365	RALGDS
base_model	0.031179420279823	0.00969678478924043	0.00130245158871317	55.3060026611108	GBGT1
base_model	0.0119832833285034	0.0101212484169979	0.236423810533031	39.6584162486908	ABO
base_model	-0.0465739013544561	0.0114912934535201	5.05708548658113e-05	17.7768273378548	SURF6
base_model	-0.00853812722989547	0.0133236418779611	0.5216361725556	38.3581555456026	MED22
base_model	0.00141422994743344	0.0141563961582435	0.920423381476553	57.6909321667243	SURF4
base_model	-0.0318700958841753	0.0151694104585102	0.0356458013522949	38.257879550029	REXO4
prop_males	-0.0514382002826717	0.0123054259371607	2.91350806005052e-05	3.42965343754506	SARDH
base_model	0.00159327025417476	0.00165360087220865	0.335288833951357	7.69797915615481	VAV2
base_model	-0.0790854712297373	0.010833404089963	2.87447805442278e-13	60.0569451987843	BRD3
training	0.0248917320077914	0.0134123515594698	0.0634704836476901	41.4415257571325	FCN1
training;time	-0.0354282104987728	0.0100482104804967	0.000422169197915961	0.746667604417672	CAMSAP1
base_model	-0.0325579645153175	0.017014321874774	0.0556761089101204	73.5812743796731	UBAC1
base_model	-0.0527189983406483	0.0156541666539399	0.000757899259267416	84.9600425916277	NACC2
base_model	0.00314715642878822	0.00649562827571366	0.628028385001197	NA	QSOX2
base_model	-0.0214499934732525	0.0142596422295045	0.132518331927712	NA	CARD9
base_model	-0.0550162553020463	0.0200404060072919	0.00604617761458559	NA	DNLZ
base_model	-0.0231784513686394	0.00747051254258242	0.00191790630167542	41.0488677424614	SNAPC4
prop_males	0.0567642609048056	0.0136893880559369	3.3746558001957e-05	0.155376675119181	ENTR1
base_model	-0.0314222536344458	0.0167937576251091	0.0613357294313166	74.5070389792847	SEC16A
base_model	0.0470229977619893	0.0121338538327493	0.000106469125555098	58.480099464583	NOTCH1
base_model	-0.0220761996266789	0.0164169361980685	0.178715335309027	NA	AGPAT2
base_model	0.0301485793044893	0.0168006391085637	0.0727349892297729	NA	LCN10
base_model	0.0322200965106986	0.00673724299742906	1.73226641241823e-06	24.4119818759604	LCN6
base_model	-0.0168389794324474	0.0107866506966777	0.118501491551312	34.9306729821408	LCN8
base_model	-0.00133137368737905	0.00962978511858385	0.890038253007991	66.3513752812384	LCN15
base_model	-0.04204882531582	0.0131880322049031	0.00143058602883294	50.1129295714036	EDF1
base_model	-0.0583602498113593	0.0152195198851239	0.000125786318375343	NA	FBXW5
base_model	0.0704829229094155	0.0219362596316571	0.0013132041885353	NA	NPDC1
base_model	0.0237681777153961	0.0090776784072878	0.00883664421136028	43.9602088734129	ENTPD2
base_model	-0.0173510312399241	0.0144662346224467	0.230366283664831	NA	SAPCD2
base_model	-0.0267671902733838	0.0141089325682523	0.0578041333209007	NA	DPP7
base_model	-0.0342339252732978	0.0134457231251182	0.0108939324191382	59.9227352452409	ANAPC2
base_model	-0.0297745764283906	0.019650004120558	0.129710294519144	NA	TPRN
base_model	-0.0066647823995492	0.0193504377217569	0.730526383926491	75.5163993928439	TMEM203
avg_age	0.146802211886755	0.0411044669086548	0.000355021425621439	0	RNF208
base_model	-0.0146566002065531	0.0153514859292457	0.339711748929603	NA	FAM166A
base_model	0.108368776821291	0.0344063085915562	0.00163450770922795	NA	NRARP
base_model	-0.0086202581570698	0.00204698165289015	2.54012771628529e-05	7.54080290962952	EXD3
base_model	-0.0610146480541269	0.0115085079165479	1.14729722578548e-07	40.365172234506	PNPLA7
base_model	-0.0183358727196377	0.007711700059696	0.017422441646038	48.3371985109342	DPH7
base_model	-0.000742108077492593	0.0112934112184421	0.947607439952093	47.2378416426033	ZMYND19
base_model	-0.0337821813942079	0.00967593638260749	0.00048056747718922	0	ARRDC1-AS1
training;avg_age	-0.0793664817499476	0.0845747863814754	0.348029761486557	98.5577551031165	SH3KBP1
base_model	-0.0172416995861814	0.00513042694329494	0.00077752146265709	1.40404156826904	PLCXD1
base_model	0.0515892732962057	0.0205886289993306	0.0122203459616562	NA	IL3RA
training	-0.00249329394546221	0.0354844490892894	0.943983207691817	NA	CD99
base_model	-0.000499807787473538	0.00244726789065238	0.838173045182434	24.9219969053603	XG
base_model	-0.00232604343209107	0.00379627660588563	0.540063441721815	25.7193019669963	GYG2
base_model	-0.00694166117530327	0.00519549418587759	0.181519018476883	NA	ARSF
base_model	0.067084328357725	0.0192948526167578	0.0005074376774571	96.6443101855012	STS
base_model	-0.00104877573150264	0.00172262947494113	0.542642041203876	15.0232886933521	VCX2
